               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 508,            0.019406,            0.017677,           0.0073232,             0.82108,             0.59314,             0.66836,              0.5549,            0.018091,            0.014752,            0.022069,           0.0049807,           0.0049807,           0.0049807
                 509,             0.01943,            0.017499,           0.0069839,             0.82301,             0.59416,              0.6682,             0.55532,            0.018091,            0.014753,            0.022066,           0.0049708,           0.0049708,           0.0049708
                 510,            0.019079,            0.017254,           0.0070254,             0.82319,             0.59426,             0.66771,             0.55518,            0.018088,            0.014753,             0.02206,           0.0049609,           0.0049609,           0.0049609
                 511,            0.019223,            0.017586,           0.0069153,             0.82348,             0.59427,             0.66787,             0.55529,            0.018088,            0.014756,            0.022059,            0.004951,            0.004951,            0.004951
                 512,            0.019383,            0.017445,           0.0073054,             0.82397,             0.59405,             0.66762,             0.55485,            0.018086,            0.014757,            0.022063,           0.0049411,           0.0049411,           0.0049411
                 513,             0.01929,            0.017183,           0.0071112,             0.82433,             0.59379,             0.66784,             0.55556,            0.018086,            0.014759,            0.022058,           0.0049312,           0.0049312,           0.0049312
                 514,            0.019439,            0.017298,            0.007089,             0.82427,             0.59361,             0.66709,             0.55575,            0.018085,            0.014764,             0.02206,           0.0049213,           0.0049213,           0.0049213
                 515,            0.019197,            0.017428,           0.0068333,             0.82455,             0.59346,             0.66727,             0.55591,            0.018082,            0.014762,            0.022062,           0.0049114,           0.0049114,           0.0049114
                 516,            0.019327,            0.017671,           0.0072315,             0.82367,             0.59378,             0.66691,             0.55617,            0.018079,            0.014759,            0.022058,           0.0049015,           0.0049015,           0.0049015
                 517,            0.019398,            0.017637,           0.0071221,             0.74238,             0.62392,             0.66645,             0.55617,            0.018075,            0.014759,            0.022058,           0.0048916,           0.0048916,           0.0048916
                 518,            0.019184,             0.01728,           0.0072989,              0.7444,             0.62313,             0.66423,             0.55375,            0.018071,             0.01476,            0.022059,           0.0048817,           0.0048817,           0.0048817
                 519,            0.019296,            0.017154,           0.0069223,             0.74705,              0.6217,             0.66494,             0.55499,            0.018069,            0.014763,            0.022058,           0.0048718,           0.0048718,           0.0048718
                 520,              0.0191,            0.017295,           0.0065851,             0.74812,             0.61986,             0.66474,             0.55467,             0.01807,            0.014761,            0.022055,           0.0048619,           0.0048619,           0.0048619
                 521,            0.018991,            0.017212,           0.0067488,             0.75367,              0.6203,             0.66618,             0.55565,            0.018069,            0.014766,            0.022047,            0.004852,            0.004852,            0.004852
                 522,            0.019125,            0.017198,           0.0068434,             0.75798,             0.61993,             0.66692,              0.5562,            0.018065,            0.014765,            0.022039,           0.0048421,           0.0048421,           0.0048421
                 523,            0.019076,            0.017332,           0.0069258,             0.75862,             0.61926,             0.66685,             0.55608,            0.018065,            0.014765,             0.02204,           0.0048322,           0.0048322,           0.0048322
                 524,             0.01925,            0.017558,           0.0071069,             0.75959,             0.61833,             0.66673,             0.55626,            0.018065,            0.014762,            0.022043,           0.0048223,           0.0048223,           0.0048223
                 525,             0.01894,            0.017552,           0.0072347,             0.75841,              0.6157,             0.66624,             0.55585,            0.018066,            0.014761,             0.02205,           0.0048124,           0.0048124,           0.0048124
                 526,            0.019297,            0.017271,           0.0068167,             0.75954,             0.61466,             0.66614,             0.55593,            0.018066,            0.014761,            0.022055,           0.0048025,           0.0048025,           0.0048025
                 527,            0.019138,             0.01734,           0.0068867,             0.76022,             0.61414,             0.66606,             0.55538,            0.018068,            0.014761,            0.022061,           0.0047926,           0.0047926,           0.0047926
                 528,            0.019031,            0.017451,           0.0068653,             0.76033,             0.61401,             0.66592,             0.55536,            0.018069,            0.014761,             0.02207,           0.0047827,           0.0047827,           0.0047827
                 529,            0.019339,            0.017149,           0.0069361,             0.76054,             0.61377,             0.66568,             0.55455,            0.018071,            0.014759,            0.022087,           0.0047728,           0.0047728,           0.0047728
                 530,             0.01898,            0.016967,           0.0067389,             0.76013,             0.61415,             0.66559,              0.5549,            0.018075,            0.014759,            0.022094,           0.0047629,           0.0047629,           0.0047629
                 531,            0.018702,            0.017161,           0.0067843,             0.76049,             0.61405,             0.66581,             0.55492,            0.018078,            0.014761,            0.022099,            0.004753,            0.004753,            0.004753
                 532,            0.018729,            0.016977,           0.0068911,              0.7614,             0.61347,             0.66516,             0.55438,            0.018078,            0.014761,            0.022098,           0.0047431,           0.0047431,           0.0047431
                 533,            0.019144,            0.017143,           0.0071013,             0.77477,             0.61277,             0.66521,             0.55479,            0.018077,            0.014758,            0.022095,           0.0047332,           0.0047332,           0.0047332
                 534,            0.018761,            0.017096,           0.0063885,             0.77511,             0.61224,             0.66743,             0.55635,            0.018076,            0.014757,            0.022098,           0.0047233,           0.0047233,           0.0047233
                 535,            0.018965,             0.01727,           0.0068419,             0.77457,             0.61222,             0.66712,             0.55618,            0.018074,            0.014755,              0.0221,           0.0047134,           0.0047134,           0.0047134
                 536,            0.019193,            0.017457,           0.0068126,             0.77388,             0.61262,             0.66738,             0.55637,            0.018074,            0.014751,            0.022099,           0.0047035,           0.0047035,           0.0047035
                 537,            0.019095,            0.017192,           0.0068669,             0.76034,              0.6131,             0.66759,             0.55653,            0.018073,            0.014747,            0.022104,           0.0046936,           0.0046936,           0.0046936
                 538,            0.018939,             0.01721,            0.006735,             0.77342,             0.61246,             0.66716,             0.55688,            0.018074,            0.014751,            0.022108,           0.0046837,           0.0046837,           0.0046837
                 539,            0.018923,            0.017113,           0.0068193,             0.77239,             0.61042,             0.66681,             0.55726,            0.018074,            0.014751,            0.022107,           0.0046738,           0.0046738,           0.0046738
                 540,            0.018843,            0.017188,           0.0065191,             0.77323,             0.61001,             0.66677,             0.55656,            0.018076,            0.014752,            0.022109,           0.0046639,           0.0046639,           0.0046639
                 541,            0.018849,            0.017216,           0.0066053,             0.77454,             0.61033,             0.66678,             0.55625,             0.01808,            0.014753,            0.022106,            0.004654,            0.004654,            0.004654
                 542,            0.018759,            0.017192,           0.0068615,             0.77419,             0.61053,             0.66689,             0.55676,            0.018085,            0.014754,            0.022107,           0.0046441,           0.0046441,           0.0046441
                 543,            0.018863,            0.016962,           0.0071277,             0.78919,             0.61017,             0.66712,             0.55718,            0.018086,            0.014755,            0.022098,           0.0046342,           0.0046342,           0.0046342
                 544,            0.018921,            0.016918,           0.0066723,             0.79124,             0.60996,             0.66703,             0.55693,            0.018088,            0.014752,            0.022102,           0.0046243,           0.0046243,           0.0046243
                 545,            0.018893,            0.016698,           0.0071459,             0.79226,             0.60996,             0.66752,             0.55682,            0.018091,            0.014751,            0.022102,           0.0046144,           0.0046144,           0.0046144
                 546,            0.018653,            0.017353,           0.0064362,             0.79339,             0.60984,             0.66713,             0.55675,            0.018094,            0.014752,              0.0221,           0.0046045,           0.0046045,           0.0046045
                 547,            0.018626,            0.017271,           0.0066789,             0.80778,             0.60967,             0.66755,             0.55597,            0.018098,            0.014753,            0.022101,           0.0045946,           0.0045946,           0.0045946
                 548,            0.018662,            0.016899,           0.0066311,             0.80899,             0.60954,             0.66762,             0.55565,              0.0181,            0.014754,            0.022102,           0.0045847,           0.0045847,           0.0045847
                 549,            0.018582,            0.017174,           0.0068183,             0.81148,             0.60886,             0.66704,             0.55625,            0.018103,            0.014754,            0.022108,           0.0045748,           0.0045748,           0.0045748
                 550,             0.01873,             0.01713,            0.006852,              0.8122,             0.60885,              0.6671,             0.55637,            0.018103,            0.014754,            0.022111,           0.0045649,           0.0045649,           0.0045649
                 551,            0.018411,            0.016908,           0.0069322,             0.81128,             0.60924,             0.66696,             0.55572,            0.018105,            0.014756,            0.022106,            0.004555,            0.004555,            0.004555
                 552,            0.018735,            0.017011,           0.0067343,             0.81281,             0.61083,             0.66683,             0.55536,            0.018106,            0.014756,            0.022107,           0.0045451,           0.0045451,           0.0045451
                 553,            0.018782,            0.016855,           0.0066743,             0.81204,             0.60935,             0.66633,             0.55501,            0.018105,            0.014756,            0.022104,           0.0045352,           0.0045352,           0.0045352
                 554,            0.018466,            0.016771,           0.0065777,             0.81352,             0.60908,             0.66656,             0.55513,            0.018105,            0.014756,            0.022103,           0.0045253,           0.0045253,           0.0045253
                 555,            0.018918,             0.01724,           0.0069952,             0.81393,             0.60899,             0.66622,             0.55553,            0.018103,            0.014755,              0.0221,           0.0045154,           0.0045154,           0.0045154
                 556,            0.018633,            0.017034,           0.0063814,             0.81352,             0.60917,             0.66655,             0.55544,            0.018103,            0.014754,              0.0221,           0.0045055,           0.0045055,           0.0045055
                 557,            0.018609,            0.016807,           0.0066403,             0.81283,             0.60927,             0.66642,             0.55547,              0.0181,            0.014754,            0.022103,           0.0044956,           0.0044956,           0.0044956
                 558,             0.01858,            0.016928,            0.006304,             0.81289,             0.60936,             0.66672,             0.55519,            0.018101,            0.014752,            0.022105,           0.0044857,           0.0044857,           0.0044857
                 559,             0.01849,            0.017291,            0.006608,              0.8139,             0.60929,             0.66678,             0.55545,              0.0181,             0.01475,            0.022107,           0.0044758,           0.0044758,           0.0044758
                 560,            0.018367,            0.016773,           0.0069153,             0.81444,              0.6092,             0.66692,             0.55597,            0.018101,            0.014746,            0.022112,           0.0044659,           0.0044659,           0.0044659
                 561,            0.018753,            0.016695,           0.0067787,             0.81545,             0.60907,             0.66676,             0.55568,            0.018103,            0.014745,            0.022113,            0.004456,            0.004456,            0.004456
                 562,            0.018582,            0.017171,           0.0066219,             0.81648,             0.60891,             0.66665,             0.55582,            0.018103,            0.014743,            0.022115,           0.0044461,           0.0044461,           0.0044461
                 563,            0.018671,            0.017248,           0.0066975,             0.81676,             0.60881,             0.66652,             0.55569,            0.018103,            0.014743,            0.022112,           0.0044362,           0.0044362,           0.0044362
                 564,            0.018554,            0.016855,           0.0063867,             0.81625,             0.60911,             0.66669,             0.55618,            0.018103,            0.014741,             0.02211,           0.0044263,           0.0044263,           0.0044263
                 565,            0.018318,            0.016917,           0.0067263,             0.81531,              0.6094,             0.66612,             0.55593,            0.018105,            0.014738,             0.02211,           0.0044164,           0.0044164,           0.0044164
                 566,            0.018459,            0.016657,           0.0062137,             0.81457,             0.60958,             0.66634,             0.55551,            0.018108,            0.014739,            0.022112,           0.0044065,           0.0044065,           0.0044065
                 567,            0.018491,            0.016937,           0.0064953,              0.8136,             0.60983,             0.66652,             0.55601,             0.01811,            0.014738,            0.022109,           0.0043966,           0.0043966,           0.0043966
                 568,            0.018403,            0.017065,           0.0066236,             0.81316,             0.60998,             0.66651,             0.55626,            0.018112,            0.014737,             0.02211,           0.0043867,           0.0043867,           0.0043867
                 569,            0.018518,            0.016836,           0.0065172,             0.81259,             0.61014,             0.66653,             0.55557,            0.018117,            0.014736,            0.022113,           0.0043768,           0.0043768,           0.0043768
                 570,            0.018631,            0.016721,           0.0064697,             0.81107,             0.61066,             0.66662,             0.55562,            0.018119,            0.014737,            0.022115,           0.0043669,           0.0043669,           0.0043669
                 571,            0.018187,            0.016638,           0.0065842,             0.80964,             0.61105,             0.66686,             0.55566,            0.018121,            0.014738,            0.022113,            0.004357,            0.004357,            0.004357
                 572,            0.018453,            0.017144,            0.006411,             0.80925,             0.61115,             0.66671,             0.55574,            0.018121,            0.014737,            0.022116,           0.0043471,           0.0043471,           0.0043471
                 573,            0.018597,            0.017112,           0.0065774,             0.80836,             0.61127,             0.66734,             0.55602,            0.018124,            0.014737,             0.02212,           0.0043372,           0.0043372,           0.0043372
                 574,            0.018042,             0.01658,           0.0065579,             0.80788,             0.61138,             0.66743,             0.55643,            0.018124,            0.014736,            0.022117,           0.0043273,           0.0043273,           0.0043273
                 575,            0.018143,            0.017061,           0.0064606,             0.80755,             0.61171,             0.66745,             0.55587,            0.018126,            0.014737,            0.022117,           0.0043174,           0.0043174,           0.0043174
                 576,             0.01837,            0.016823,           0.0063832,             0.80792,             0.61165,             0.66745,             0.55668,            0.018127,            0.014739,            0.022117,           0.0043075,           0.0043075,           0.0043075
                 577,            0.018026,            0.016553,           0.0061707,             0.80682,             0.61179,              0.6674,             0.55682,            0.018129,            0.014737,            0.022119,           0.0042976,           0.0042976,           0.0042976
                 578,            0.018306,            0.016858,           0.0066804,             0.80601,             0.61192,             0.66727,             0.55656,            0.018128,            0.014737,            0.022115,           0.0042877,           0.0042877,           0.0042877
                 579,             0.01814,            0.017016,           0.0060811,             0.80597,             0.61195,             0.66975,             0.55846,            0.018131,            0.014736,            0.022112,           0.0042778,           0.0042778,           0.0042778
                 580,            0.018378,            0.016867,           0.0062944,             0.79227,             0.61214,             0.66937,              0.5586,            0.018137,            0.014734,             0.02211,           0.0042679,           0.0042679,           0.0042679
                 581,            0.018195,            0.016744,           0.0062494,             0.80574,             0.61208,             0.66945,             0.55875,            0.018139,            0.014739,            0.022106,            0.004258,            0.004258,            0.004258
                 582,            0.018157,            0.016478,           0.0063197,             0.80557,              0.6122,             0.66941,             0.55889,             0.01814,            0.014737,            0.022104,           0.0042481,           0.0042481,           0.0042481
                 583,            0.018349,            0.016815,           0.0066791,             0.79221,             0.61227,             0.66935,             0.55787,            0.018143,            0.014737,            0.022104,           0.0042382,           0.0042382,           0.0042382
                 584,            0.018251,            0.016765,           0.0061839,             0.79122,             0.61244,             0.66958,              0.5585,            0.018145,            0.014737,            0.022097,           0.0042283,           0.0042283,           0.0042283
                 585,            0.018367,            0.016542,           0.0064737,             0.79124,             0.61248,              0.6695,             0.55804,            0.018147,            0.014736,            0.022096,           0.0042184,           0.0042184,           0.0042184
                 586,             0.01828,            0.016365,            0.006229,             0.79125,             0.61252,             0.66937,             0.55793,            0.018147,            0.014736,            0.022097,           0.0042085,           0.0042085,           0.0042085
                 587,            0.018339,              0.0167,           0.0061062,             0.79055,             0.61266,             0.66927,             0.55811,            0.018148,            0.014733,            0.022091,           0.0041986,           0.0041986,           0.0041986
                 588,            0.018156,            0.016632,           0.0060568,              0.7897,             0.61278,             0.66912,             0.55796,             0.01815,            0.014734,              0.0221,           0.0041887,           0.0041887,           0.0041887
                 589,            0.017863,            0.016611,           0.0063752,              0.7895,             0.61301,              0.6693,             0.55814,            0.018151,            0.014733,              0.0221,           0.0041788,           0.0041788,           0.0041788
                 590,            0.018108,            0.016443,           0.0063406,             0.78911,             0.61295,             0.66977,             0.55832,            0.018153,            0.014732,            0.022102,           0.0041689,           0.0041689,           0.0041689
                 591,            0.018009,            0.016684,           0.0062244,             0.78916,             0.61291,             0.66937,             0.55802,            0.018154,            0.014731,            0.022099,            0.004159,            0.004159,            0.004159
                 592,            0.018004,            0.016395,           0.0063367,             0.78811,             0.61348,              0.6699,             0.55677,            0.018156,             0.01473,            0.022101,           0.0041491,           0.0041491,           0.0041491
                 593,            0.018132,            0.016254,           0.0062995,              0.7873,             0.61354,             0.66998,             0.55681,            0.018155,            0.014732,            0.022102,           0.0041392,           0.0041392,           0.0041392
                 594,            0.018249,            0.016524,            0.006034,             0.78633,             0.61363,              0.6698,             0.55739,            0.018158,            0.014734,            0.022099,           0.0041293,           0.0041293,           0.0041293
                 595,            0.018043,            0.016559,           0.0062745,             0.78642,              0.6136,             0.66984,             0.55707,            0.018161,            0.014736,            0.022094,           0.0041194,           0.0041194,           0.0041194
                 596,            0.017984,            0.016314,           0.0063164,             0.78648,             0.61424,              0.6699,             0.55673,            0.018164,            0.014736,            0.022091,           0.0041095,           0.0041095,           0.0041095
                 597,             0.01807,            0.016562,            0.006133,             0.78675,             0.61407,             0.66986,              0.5571,            0.018166,            0.014737,             0.02209,           0.0040996,           0.0040996,           0.0040996
                 598,            0.018068,            0.016429,           0.0062723,              0.7874,             0.61374,             0.66996,             0.55679,            0.018169,            0.014738,            0.022091,           0.0040897,           0.0040897,           0.0040897
                 599,            0.018178,            0.016832,           0.0062768,             0.78739,             0.61368,             0.67066,             0.55703,            0.018171,            0.014737,            0.022087,           0.0040798,           0.0040798,           0.0040798
                 600,            0.017959,            0.016252,           0.0062059,             0.78771,             0.61359,             0.67098,             0.55701,            0.018172,            0.014738,            0.022084,           0.0040699,           0.0040699,           0.0040699
                 601,            0.018161,             0.01635,           0.0063342,             0.78653,              0.6141,             0.67094,             0.55659,            0.018173,            0.014739,            0.022085,             0.00406,             0.00406,             0.00406
                 602,            0.017734,            0.016418,           0.0061827,             0.78636,             0.61404,             0.67106,             0.55674,            0.018175,            0.014741,            0.022086,           0.0040501,           0.0040501,           0.0040501
                 603,            0.018202,            0.016688,           0.0063436,             0.78612,             0.61396,             0.67108,             0.55674,            0.018177,            0.014738,            0.022085,           0.0040402,           0.0040402,           0.0040402
                 604,            0.018126,            0.016265,            0.006414,             0.78573,               0.614,              0.6713,             0.55715,            0.018179,            0.014739,            0.022083,           0.0040303,           0.0040303,           0.0040303
                 605,            0.017967,            0.016499,           0.0060609,             0.78628,             0.61383,             0.67107,             0.55711,            0.018177,            0.014739,            0.022083,           0.0040204,           0.0040204,           0.0040204
                 606,            0.017791,            0.016272,            0.005994,               0.787,              0.6137,             0.67109,             0.55748,            0.018177,             0.01474,            0.022079,           0.0040105,           0.0040105,           0.0040105
                 607,            0.017748,            0.016399,           0.0060362,             0.78784,             0.61329,             0.67116,              0.5568,            0.018177,            0.014739,            0.022081,           0.0040006,           0.0040006,           0.0040006
                 608,            0.018123,            0.016479,           0.0063352,              0.7898,             0.61295,             0.67099,             0.55689,            0.018177,            0.014741,            0.022078,           0.0039907,           0.0039907,           0.0039907
                 609,            0.017591,            0.016153,           0.0063496,             0.78784,             0.61227,             0.67107,             0.55687,            0.018179,            0.014743,             0.02208,           0.0039808,           0.0039808,           0.0039808
                 610,            0.018017,            0.016582,           0.0063493,             0.78806,             0.61219,             0.67126,             0.55722,            0.018181,            0.014743,            0.022084,           0.0039709,           0.0039709,           0.0039709
                 611,            0.017554,            0.016091,           0.0061762,             0.78754,              0.6124,             0.67164,             0.55725,            0.018185,            0.014746,            0.022086,            0.003961,            0.003961,            0.003961
                 612,            0.017781,             0.01634,           0.0061007,             0.78746,             0.61272,             0.67118,             0.55746,            0.018187,            0.014745,             0.02209,           0.0039511,           0.0039511,           0.0039511
                 613,            0.017684,            0.016585,           0.0061537,             0.78664,             0.61328,             0.67123,             0.55715,            0.018188,            0.014748,            0.022092,           0.0039412,           0.0039412,           0.0039412
                 614,            0.017919,            0.016435,           0.0062013,             0.78507,             0.61386,             0.67112,             0.55712,            0.018191,             0.01475,            0.022096,           0.0039313,           0.0039313,           0.0039313
                 615,            0.017903,            0.016323,           0.0057966,             0.78529,             0.61377,             0.67091,             0.55681,            0.018193,            0.014752,            0.022095,           0.0039214,           0.0039214,           0.0039214
                 616,            0.017625,            0.016307,           0.0059655,             0.78529,             0.61368,             0.67103,             0.55697,            0.018196,            0.014755,            0.022094,           0.0039115,           0.0039115,           0.0039115
                 617,             0.01798,            0.016497,           0.0061364,              0.7854,             0.61362,              0.6709,             0.55706,            0.018197,            0.014753,            0.022096,           0.0039016,           0.0039016,           0.0039016
                 618,            0.017725,            0.016344,            0.006202,             0.78426,             0.61404,             0.67105,             0.55696,            0.018197,            0.014754,            0.022099,           0.0038917,           0.0038917,           0.0038917
                 619,            0.017845,            0.016503,           0.0058459,              0.7846,             0.61386,             0.67111,             0.55676,            0.018199,            0.014754,              0.0221,           0.0038818,           0.0038818,           0.0038818
                 620,             0.01788,            0.016096,           0.0058507,             0.78397,             0.61393,             0.66857,             0.55378,            0.018204,            0.014757,            0.022102,           0.0038719,           0.0038719,           0.0038719
                 621,            0.017583,            0.016088,           0.0058768,             0.78414,             0.61387,             0.67068,             0.55544,            0.018207,            0.014759,            0.022103,            0.003862,            0.003862,            0.003862
                 622,            0.017624,            0.016225,           0.0061353,             0.78454,              0.6137,             0.66879,             0.55362,             0.01821,            0.014762,            0.022109,           0.0038521,           0.0038521,           0.0038521
                 623,            0.017385,            0.016153,           0.0060425,             0.78426,             0.61376,             0.66874,             0.55336,            0.018213,            0.014762,            0.022113,           0.0038422,           0.0038422,           0.0038422
                 624,            0.017678,            0.016267,           0.0060102,             0.82742,             0.61089,             0.66888,             0.55349,            0.018216,            0.014761,            0.022115,           0.0038323,           0.0038323,           0.0038323
                 625,             0.01769,            0.016418,           0.0060082,             0.82661,             0.61098,             0.66886,             0.55341,            0.018219,            0.014762,            0.022121,           0.0038224,           0.0038224,           0.0038224
                 626,            0.017571,            0.016039,           0.0057783,             0.82617,             0.61093,             0.66886,             0.55327,            0.018222,            0.014764,            0.022124,           0.0038125,           0.0038125,           0.0038125
                 627,            0.017804,            0.016037,           0.0059365,             0.82679,             0.61081,             0.66906,             0.55369,            0.018223,            0.014767,            0.022128,           0.0038026,           0.0038026,           0.0038026
                 628,            0.017779,            0.015966,           0.0060785,             0.82661,             0.61086,             0.66905,             0.55382,            0.018227,            0.014768,             0.02213,           0.0037927,           0.0037927,           0.0037927
                 629,            0.017569,            0.016163,           0.0056972,             0.82677,             0.61082,             0.66878,             0.55327,             0.01823,             0.01477,            0.022131,           0.0037828,           0.0037828,           0.0037828
                 630,            0.017737,            0.016649,           0.0060863,             0.82707,             0.61075,             0.66857,             0.55293,            0.018231,            0.014771,            0.022127,           0.0037729,           0.0037729,           0.0037729
                 631,            0.017336,            0.015868,           0.0055926,             0.82792,             0.61057,             0.66853,             0.55333,            0.018234,            0.014771,            0.022128,            0.003763,            0.003763,            0.003763
                 632,             0.01736,            0.016118,           0.0057649,             0.82906,             0.61028,             0.66853,             0.55297,            0.018239,            0.014769,            0.022125,           0.0037531,           0.0037531,           0.0037531
                 633,            0.017496,            0.016038,           0.0057181,             0.82985,             0.61008,             0.66856,             0.55287,            0.018241,            0.014771,            0.022125,           0.0037432,           0.0037432,           0.0037432
                 634,            0.017631,            0.016109,            0.005964,             0.83087,             0.59689,             0.66859,             0.55287,            0.018244,            0.014772,            0.022126,           0.0037333,           0.0037333,           0.0037333
                 635,            0.017449,            0.016017,           0.0057129,             0.83111,             0.59686,             0.66864,             0.55305,            0.018248,            0.014771,            0.022123,           0.0037234,           0.0037234,           0.0037234
                 636,            0.017516,            0.015997,           0.0059413,             0.83054,             0.60994,             0.67107,             0.55501,             0.01825,            0.014773,            0.022124,           0.0037135,           0.0037135,           0.0037135
                 637,             0.01751,            0.016056,           0.0057443,             0.83067,             0.60984,             0.67101,               0.555,            0.018251,            0.014774,            0.022122,           0.0037036,           0.0037036,           0.0037036
                 638,            0.017167,            0.016005,           0.0058841,             0.83065,             0.60981,             0.67084,             0.55444,            0.018251,            0.014774,            0.022121,           0.0036937,           0.0036937,           0.0036937
                 639,            0.017612,            0.016503,           0.0058669,             0.83116,              0.6096,             0.67074,              0.5543,            0.018251,            0.014774,            0.022116,           0.0036838,           0.0036838,           0.0036838
                 640,            0.017305,            0.016011,           0.0057555,             0.83113,             0.60956,             0.67064,             0.55409,            0.018253,            0.014775,            0.022116,           0.0036739,           0.0036739,           0.0036739
                 641,            0.017506,            0.016217,           0.0059518,             0.83067,             0.60959,             0.67075,             0.55418,            0.018255,            0.014776,            0.022119,            0.003664,            0.003664,            0.003664
                 642,            0.017422,            0.016549,           0.0056172,             0.83078,             0.60952,             0.67069,             0.55375,            0.018258,            0.014776,            0.022118,           0.0036541,           0.0036541,           0.0036541
                 643,            0.017301,            0.016001,           0.0057888,             0.83045,             0.60964,             0.67071,             0.55401,            0.018261,            0.014778,            0.022117,           0.0036442,           0.0036442,           0.0036442
                 644,             0.01706,            0.015601,           0.0056159,             0.83097,             0.60953,             0.67104,             0.55408,            0.018262,            0.014776,            0.022114,           0.0036343,           0.0036343,           0.0036343
                 645,            0.017467,            0.016414,           0.0059601,             0.83104,             0.60953,             0.67074,             0.55402,            0.018265,            0.014777,            0.022111,           0.0036244,           0.0036244,           0.0036244
                 646,            0.017316,            0.015938,           0.0056935,             0.83143,             0.60945,             0.67084,             0.55394,            0.018269,            0.014777,            0.022107,           0.0036145,           0.0036145,           0.0036145
                 647,            0.017381,            0.016107,           0.0058724,             0.83116,             0.60963,             0.67108,             0.55478,            0.018272,            0.014779,            0.022104,           0.0036046,           0.0036046,           0.0036046
                 648,            0.017745,            0.016393,           0.0058862,              0.8315,             0.60943,             0.67109,             0.55458,            0.018275,            0.014781,            0.022104,           0.0035947,           0.0035947,           0.0035947
                 649,            0.017366,            0.016123,           0.0056198,             0.83164,              0.6093,             0.67114,             0.55432,            0.018279,             0.01478,            0.022104,           0.0035848,           0.0035848,           0.0035848
                 650,            0.017187,            0.016056,           0.0055239,             0.83185,             0.60935,             0.67122,             0.55438,            0.018283,            0.014781,            0.022103,           0.0035749,           0.0035749,           0.0035749
                 651,            0.017441,            0.016246,           0.0056035,             0.83229,             0.60932,             0.67119,             0.55265,            0.018286,            0.014782,            0.022101,            0.003565,            0.003565,            0.003565
                 652,            0.017164,            0.015942,           0.0056736,             0.83227,             0.60927,              0.6712,             0.55487,            0.018289,            0.014783,            0.022104,           0.0035551,           0.0035551,           0.0035551
                 653,            0.017117,             0.01597,           0.0057869,             0.84571,             0.60922,             0.67127,             0.55372,            0.018291,            0.014782,            0.022103,           0.0035452,           0.0035452,           0.0035452
                 654,            0.017267,            0.016012,           0.0056312,             0.84561,             0.60926,             0.67134,             0.55246,            0.018292,            0.014782,            0.022102,           0.0035353,           0.0035353,           0.0035353
                 655,            0.017149,            0.016027,            0.005655,             0.84613,             0.60922,             0.67135,             0.55212,            0.018297,            0.014782,            0.022103,           0.0035254,           0.0035254,           0.0035254
                 656,            0.017081,            0.015937,            0.005538,             0.84673,              0.6092,             0.67123,             0.55321,            0.018301,            0.014783,            0.022101,           0.0035155,           0.0035155,           0.0035155
                 657,            0.017317,            0.016129,           0.0054501,             0.84635,             0.60931,             0.67121,             0.55313,            0.018302,            0.014782,            0.022101,           0.0035056,           0.0035056,           0.0035056
                 658,            0.016898,            0.015667,           0.0055041,             0.84681,             0.60926,             0.67118,             0.55327,            0.018304,             0.01478,            0.022101,           0.0034957,           0.0034957,           0.0034957
                 659,            0.017123,            0.015838,           0.0054155,             0.84666,             0.60931,             0.67131,             0.55369,            0.018306,            0.014781,            0.022099,           0.0034858,           0.0034858,           0.0034858
                 660,            0.017134,            0.015847,           0.0057804,             0.84657,             0.60937,             0.67114,             0.55358,             0.01831,            0.014782,            0.022102,           0.0034759,           0.0034759,           0.0034759
                 661,            0.017254,             0.01616,           0.0057326,             0.84658,             0.60942,             0.67111,             0.55337,            0.018313,            0.014783,            0.022104,            0.003466,            0.003466,            0.003466
